login,pre_commit_count,pre_mean_message_length,pre_active_weeks,pre_repos_touched,pre_mean_commits_per_active_week,pre_frac_multiline,pre_frac_conventional,pre_frac_mentions_test,pre_frac_has_bullets,pre_mean_inter_commit_hours,pre_frac_burst_commits,pre_sampled_test_cowrite_rate,pre_file_sample_count,pre_mean_pr_body_length,pre_frac_pr_has_body,post_commit_count,post_mean_message_length,post_active_weeks,post_repos_touched,post_mean_commits_per_active_week,post_frac_multiline,post_frac_conventional,post_frac_mentions_test,post_frac_has_bullets,post_mean_inter_commit_hours,post_frac_burst_commits,post_sampled_test_cowrite_rate,post_file_sample_count,post_mean_pr_body_length,post_frac_pr_has_body,delta_commit_count,delta_mean_message_length,delta_active_weeks,delta_repos_touched,delta_mean_commits_per_active_week,delta_frac_multiline,delta_frac_conventional,delta_frac_mentions_test,delta_frac_has_bullets,delta_mean_inter_commit_hours,delta_frac_burst_commits,delta_sampled_test_cowrite_rate,delta_file_sample_count,delta_mean_pr_body_length,delta_frac_pr_has_body
AlTROn41,48,5.6,10,3,4.8,0.0,0.0,0.0,0.021,55.39,0.553,0.0,0,0.0,0.0,13,20.69,1,2,13.0,0.0,0.0,0.0,0.0,0.08,1.0,0.0,0,0.0,0.0,-35,15.09,-9,-1,8.2,0.0,0.0,0.0,-0.021,-55.31,0.447,0.0,0,0.0,0.0
fedimser,16,21.0,8,1,2.0,0.0,0.0,0.0,0.0,979.39,0.133,0.0,0,0.0,0.0,28,14.89,12,2,2.33,0.0,0.0,0.071,0.036,608.24,0.185,0.0,0,0.0,0.0,12,-6.11,4,1,0.33,0.0,0.0,0.071,0.036,-371.15,0.052,0.0,0,0.0,0.0
carlos9917,58,77.03,17,1,3.41,0.207,0.0,0.0,0.0,146.11,0.526,0.0,0,0.0,0.0,17,75.35,8,1,2.12,0.294,0.0,0.0,0.0,907.47,0.562,0.0,0,0.0,0.0,-41,-1.68,-9,0,-1.29,0.087,0.0,0.0,0.0,761.36,0.036,0.0,0,0.0,0.0
niteshsaini9568,8,17.75,2,4,4.0,0.0,0.0,0.0,0.0,97.66,0.571,0.0,0,0.0,0.0,49,26.0,12,5,4.08,0.0,0.0,0.02,0.0,337.91,0.75,0.0,0,0.0,0.0,41,8.25,10,1,0.08,0.0,0.0,0.02,0.0,240.25,0.179,0.0,0,0.0,0.0
aaronmallen,41,68.37,13,2,3.15,0.561,0.0,0.0,0.0,391.3,0.675,0.0,0,422.14,0.682,20,67.5,7,2,2.86,0.5,0.0,0.0,0.0,283.43,0.526,0.0,0,0.0,0.0,-21,-0.87,-6,0,-0.29,-0.061,0.0,0.0,0.0,-107.87,-0.149,0.0,0,-422.14,-0.682
MarnieGrenat,75,19.0,21,1,3.57,0.053,0.0,0.0,0.0,153.29,0.581,0.0,0,0.0,0.0,25,16.0,11,1,2.27,0.0,0.0,0.0,0.0,447.87,0.417,0.0,0,0.0,0.0,-50,-3.0,-10,0,-1.3,-0.053,0.0,0.0,0.0,294.58,-0.164,0.0,0,0.0,0.0
LeCheenaX,28,32.43,19,1,1.47,0.107,0.071,0.0,0.036,599.3,0.222,0.0,0,0.0,0.0,41,54.32,13,3,3.15,0.317,0.0,0.024,0.0,418.65,0.575,0.0,0,0.0,0.0,13,21.89,-6,2,1.68,0.21,-0.071,0.024,-0.036,-180.65,0.353,0.0,0,0.0,0.0
jyk0619,42,16.69,8,4,5.25,0.119,0.0,0.0,0.0,259.76,0.561,0.0,0,5.0,0.0,9,17.44,3,1,3.0,0.0,0.0,0.0,0.0,626.93,0.75,0.0,0,0.0,0.0,-33,0.75,-5,-3,-2.25,-0.119,0.0,0.0,0.0,367.17,0.189,0.0,0,-5.0,0.0
SufyAD,12,25.67,3,2,4.0,0.0,0.0,0.0,0.0,34.74,0.636,0.0,0,0.0,0.0,17,72.06,9,4,1.89,0.118,0.0,0.0,0.059,226.8,0.188,0.0,0,90.67,0.667,5,46.39,6,2,-2.11,0.118,0.0,0.0,0.059,192.06,-0.448,0.0,0,90.67,0.667
SanjayGorurUT,12,19.42,7,1,1.71,0.0,0.0,0.0,0.0,1334.21,0.273,0.0,0,0.0,0.0,51,37.98,21,1,2.43,0.098,0.0,0.02,0.0,383.23,0.28,0.0,0,26.0,0.0,39,18.56,14,0,0.72,0.098,0.0,0.02,0.0,-950.98,0.007,0.0,0,26.0,0.0
MarzSP,11,58.09,4,3,2.75,0.273,0.0,0.0,0.0,857.11,0.7,0.0,0,0.0,0.0,6,32.67,3,2,2.0,0.167,0.0,0.0,0.0,2716.75,0.6,0.0,0,0.0,0.0,-5,-25.42,-1,-1,-0.75,-0.106,0.0,0.0,0.0,1859.64,-0.1,0.0,0,0.0,0.0
Craft485,39,21.05,8,2,4.88,0.0,0.0,0.0,0.0,244.97,0.342,0.0,0,0.0,0.0,30,26.57,7,1,4.29,0.0,0.0,0.0,0.0,589.02,0.345,0.0,0,0.0,0.0,-9,5.52,-1,-1,-0.59,0.0,0.0,0.0,0.0,344.05,0.003,0.0,0,0.0,0.0
NotSooShariff,69,16.77,17,5,4.06,0.014,0.0,0.0,0.0,147.84,0.662,0.0,0,0.0,0.0,10,16.0,2,1,5.0,0.0,0.0,0.0,0.0,39.52,0.889,0.0,0,0.0,0.0,-59,-0.77,-15,-4,0.94,-0.014,0.0,0.0,0.0,-108.32,0.227,0.0,0,0.0,0.0
MarkosComK,41,34.61,6,1,6.83,0.0,0.0,0.0,0.0,196.76,0.45,0.0,0,0.0,0.0,26,18.92,1,1,26.0,0.0,0.0,0.115,0.0,1.6,0.88,0.0,0,0.0,0.0,-15,-15.69,-5,0,19.17,0.0,0.0,0.115,0.0,-195.16,0.43,0.0,0,0.0,0.0
ailopez-o,71,13.59,16,4,4.44,0.0,0.0,0.042,0.014,111.66,0.429,0.0,0,0.0,0.0,29,20.59,5,3,5.8,0.0,0.0,0.0,0.0,663.69,0.75,0.0,0,0.0,0.0,-42,7.0,-11,-1,1.36,0.0,0.0,-0.042,-0.014,552.03,0.321,0.0,0,0.0,0.0
marsipu,81,42.35,22,1,3.68,0.074,0.123,0.099,0.037,154.2,0.463,0.0,0,93.42,0.417,19,43.21,8,1,2.38,0.158,0.105,0.053,0.0,659.91,0.333,0.0,0,126.33,0.5,-62,0.86,-14,0,-1.3,0.084,-0.018,-0.046,-0.037,505.71,-0.13,0.0,0,32.91,0.083
yyyxon,12,22.17,3,1,4.0,0.0,0.0,0.0,0.0,32.78,0.091,0.0,0,0.0,0.0,59,12.56,6,3,9.83,0.0,0.0,0.0,0.0,13.65,0.655,0.0,0,0.0,0.0,47,-9.61,3,2,5.83,0.0,0.0,0.0,0.0,-19.13,0.564,0.0,0,0.0,0.0
pprmint,49,33.04,17,4,2.88,0.102,0.0,0.0,0.0,259.66,0.521,0.0,0,0.0,0.0,51,45.22,26,2,1.96,0.294,0.0,0.0,0.0,392.15,0.3,0.0,0,0.0,0.0,2,12.18,9,-2,-0.92,0.192,0.0,0.0,0.0,132.49,-0.221,0.0,0,0.0,0.0
ForsakenAginor,15,16.27,4,3,3.75,0.0,0.0,0.0,0.0,34.96,0.357,0.0,0,0.0,0.0,85,20.94,12,3,7.08,0.047,0.0,0.047,0.0,111.6,0.571,0.0,0,0.0,0.0,70,4.67,8,0,3.33,0.047,0.0,0.047,0.0,76.64,0.214,0.0,0,0.0,0.0
KangCJ44,6,13.83,1,1,6.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0,0.0,0.0,94,58.39,17,2,5.53,0.0,0.0,0.0,0.0,62.96,0.516,0.0,0,0.0,0.0,88,44.56,16,1,-0.47,0.0,0.0,0.0,0.0,62.95,-0.484,0.0,0,0.0,0.0
Ritbulau,64,42.73,8,2,8.0,0.281,0.0,0.0,0.172,71.69,0.778,0.0,0,0.0,0.0,22,33.55,5,4,4.4,0.091,0.0,0.0,0.045,750.66,0.714,0.0,0,0.0,0.0,-42,-9.18,-3,2,-3.6,-0.19,0.0,0.0,-0.127,678.97,-0.064,0.0,0,0.0,0.0
mrxz,10,108.2,9,1,1.11,1.0,0.0,0.0,0.0,1192.75,0.111,0.0,0,0.0,0.0,15,100.13,12,1,1.25,1.0,0.0,0.0,0.0,1356.84,0.071,0.0,0,0.0,0.0,5,-8.07,3,0,0.14,0.0,0.0,0.0,0.0,164.09,-0.04,0.0,0,0.0,0.0
n8acl,43,34.05,11,3,3.91,0.023,0.0,0.0,0.349,294.88,0.667,0.0,0,0.0,0.0,12,43.0,6,2,2.0,0.167,0.0,0.0,0.583,406.85,0.455,0.0,0,0.0,0.0,-31,8.95,-5,-1,-1.91,0.144,0.0,0.0,0.234,111.97,-0.212,0.0,0,0.0,0.0
ibowditch,65,50.63,19,1,3.42,0.092,0.0,0.015,0.0,206.34,0.438,0.0,0,0.0,0.0,15,61.8,8,2,1.88,0.4,0.0,0.0,0.0,745.58,0.286,0.0,0,0.0,0.0,-50,11.17,-11,1,-1.54,0.308,0.0,-0.015,0.0,539.24,-0.152,0.0,0,0.0,0.0
philipco,14,68.21,8,2,1.75,0.071,0.0,0.0,0.0,1202.0,0.385,0.0,0,0.0,0.0,5,94.4,5,2,1.0,0.2,0.0,0.0,0.0,1849.06,0.0,0.0,0,0.0,0.0,-9,26.19,-3,0,-0.75,0.129,0.0,0.0,0.0,647.06,-0.385,0.0,0,0.0,0.0
KNelTech,7,16.0,2,1,3.5,0.0,0.0,0.0,0.0,199.53,0.667,0.0,0,0.0,0.0,93,25.65,14,4,6.64,0.075,0.0,0.032,0.011,106.7,0.565,0.0,0,9.0,0.0,86,9.65,12,3,3.14,0.075,0.0,0.032,0.011,-92.83,-0.102,0.0,0,9.0,0.0
Hixo23,90,24.63,19,3,4.74,0.0,0.167,0.0,0.0,153.17,0.685,0.0,0,0.0,0.0,10,16.5,4,2,2.5,0.0,0.0,0.0,0.0,800.12,0.667,0.0,0,0.0,0.0,-80,-8.13,-15,-1,-2.24,0.0,-0.167,0.0,0.0,646.95,-0.018,0.0,0,0.0,0.0
sambhavsaxena,45,30.8,16,2,2.81,0.044,0.244,0.0,0.022,337.01,0.409,0.0,0,0.0,0.0,48,36.15,22,1,2.18,0.042,0.208,0.0,0.0,430.38,0.426,0.0,0,0.0,0.0,3,5.35,6,-1,-0.63,-0.002,-0.036,0.0,-0.022,93.37,0.017,0.0,0,0.0,0.0
AlizaKhan3,16,14.94,4,5,4.0,0.0,0.0,0.0,0.0,30.54,0.467,0.0,0,0.0,0.0,41,17.78,22,4,1.86,0.024,0.0,0.0,0.0,375.41,0.425,0.0,0,0.0,0.0,25,2.84,18,-1,-2.14,0.024,0.0,0.0,0.0,344.87,-0.042,0.0,0,0.0,0.0
LubabaKhalid,5,18.4,2,1,2.5,0.0,0.0,0.0,0.0,34.57,0.5,0.0,0,0.0,0.0,95,13.39,10,3,9.5,0.0,0.0,0.0,0.0,118.46,0.681,0.0,0,0.0,0.0,90,-5.01,8,2,7.0,0.0,0.0,0.0,0.0,83.89,0.181,0.0,0,0.0,0.0
isaaclins,44,29.34,12,2,3.67,0.273,0.0,0.0,0.0,203.8,0.558,0.0,0,5.0,0.0,56,69.89,16,2,3.5,0.054,0.696,0.0,0.018,320.93,0.673,0.0,0,8.12,0.062,12,40.55,4,0,-0.17,-0.219,0.696,0.0,0.018,117.13,0.115,0.0,0,3.12,0.062
tomasmrazek92,27,13.19,8,1,3.38,0.0,0.0,0.0,0.222,223.15,0.423,0.0,0,0.0,0.0,73,28.86,9,2,8.11,0.192,0.0,0.0,0.315,172.34,0.625,0.0,0,0.0,0.0,46,15.67,1,1,4.73,0.192,0.0,0.0,0.093,-50.81,0.202,0.0,0,0.0,0.0
kalebzaki4,69,21.64,26,1,2.65,0.072,0.0,0.0,0.0,153.1,0.441,0.0,0,0.0,0.0,31,31.97,12,2,2.58,0.129,0.0,0.0,0.0,597.32,0.5,0.0,0,0.0,0.0,-38,10.33,-14,1,-0.07,0.057,0.0,0.0,0.0,444.22,0.059,0.0,0,0.0,0.0
mcrimaldi,9,15.78,3,2,3.0,0.0,0.0,0.0,0.0,131.42,0.625,0.0,0,0.0,0.0,91,22.9,13,2,7.0,0.022,0.0,0.055,0.0,89.31,0.756,0.0,0,0.0,0.0,82,7.12,10,0,4.0,0.022,0.0,0.055,0.0,-42.11,0.131,0.0,0,0.0,0.0
lukasion,30,29.13,7,4,4.29,0.067,0.0,0.0,0.0,354.99,0.724,0.0,0,0.0,0.0,7,16.0,6,1,1.17,0.0,0.0,0.0,0.0,2558.91,0.167,0.0,0,0.0,0.0,-23,-13.13,-1,-3,-3.12,-0.067,0.0,0.0,0.0,2203.92,-0.557,0.0,0,0.0,0.0
devantler,27,25.93,3,1,9.0,0.0,0.0,0.0,0.0,38.93,0.885,0.0,0,32.5,0.5,73,51.9,22,1,3.32,0.205,0.178,0.0,0.0,253.84,0.528,0.0,0,0.0,0.0,46,25.97,19,0,-5.68,0.205,0.178,0.0,0.0,214.91,-0.357,0.0,0,-32.5,-0.5
matteolutz,83,31.84,18,2,4.61,0.024,0.0,0.0,0.0,179.05,0.5,0.0,0,0.0,0.0,14,36.0,5,2,2.8,0.0,0.0,0.0,0.0,559.29,0.231,0.0,0,0.0,0.0,-69,4.16,-13,0,-1.81,-0.024,0.0,0.0,0.0,380.24,-0.269,0.0,0,0.0,0.0
AmreetKumarkhuntia,13,10.0,8,2,1.62,0.0,0.0,0.0,0.0,1124.01,0.083,0.0,0,0.0,0.0,5,27.8,2,1,2.5,0.2,0.4,0.0,0.0,515.22,0.75,0.0,0,0.0,0.0,-8,17.8,-6,-1,0.88,0.2,0.4,0.0,0.0,-608.79,0.667,0.0,0,0.0,0.0
Leoningel,38,10.66,8,1,4.75,0.0,0.0,0.053,0.0,155.82,0.676,0.0,0,0.0,0.0,62,9.69,19,1,3.26,0.0,0.0,0.0,0.0,258.77,0.623,0.0,0,0.0,0.0,24,-0.97,11,0,-1.49,0.0,0.0,-0.053,0.0,102.95,-0.053,0.0,0,0.0,0.0
victoriaEssien,34,17.0,13,2,2.62,0.0,0.0,0.0,0.0,289.79,0.606,0.0,0,0.0,0.0,8,16.0,7,1,1.14,0.0,0.0,0.0,0.0,834.98,0.143,0.0,0,0.0,0.0,-26,-1.0,-6,-1,-1.48,0.0,0.0,0.0,0.0,545.19,-0.463,0.0,0,0.0,0.0
gabrielzschmitz,93,25.48,8,1,11.62,0.0,0.0,0.0,0.0,118.42,0.728,0.0,0,0.0,0.0,7,16.14,1,1,7.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0,0.0,0.0,-86,-9.34,-7,0,-4.62,0.0,0.0,0.0,0.0,-118.41,0.272,0.0,0,0.0,0.0
certainlyWrong,40,34.62,9,2,4.44,0.125,0.0,0.0,0.0,425.93,0.513,0.0,0,0.0,0.0,9,109.67,5,1,1.8,0.667,0.111,0.0,0.0,2018.06,0.375,0.0,0,0.0,0.0,-31,75.05,-4,-1,-2.64,0.542,0.111,0.0,0.0,1592.13,-0.138,0.0,0,0.0,0.0
LinkonJT,10,22.7,2,2,5.0,0.0,0.0,0.0,0.0,30.66,0.667,0.0,0,0.0,0.0,6,18.67,1,2,6.0,0.0,0.0,0.0,0.0,0.28,1.0,0.0,0,0.0,0.0,-4,-4.03,-1,0,1.0,0.0,0.0,0.0,0.0,-30.38,0.333,0.0,0,0.0,0.0
enrperes,33,24.61,12,3,2.75,0.091,0.0,0.03,0.03,148.59,0.406,0.0,0,0.0,0.0,62,18.95,12,3,5.17,0.0,0.0,0.032,0.0,184.9,0.607,0.0,0,0.0,0.0,29,-5.66,0,0,2.42,-0.091,0.0,0.002,-0.03,36.31,0.201,0.0,0,0.0,0.0
RandomPianist,9,26.33,2,2,4.5,0.222,0.0,0.0,0.0,102.21,0.75,0.0,0,0.0,0.0,7,16.86,1,2,7.0,0.0,0.0,0.0,0.0,0.13,1.0,0.0,0,0.0,0.0,-2,-9.47,-1,0,2.5,-0.222,0.0,0.0,0.0,-102.08,0.25,0.0,0,0.0,0.0
ixrjog,72,10.18,9,1,8.0,0.0,0.0,0.0,0.0,22.32,0.437,0.0,0,0.0,0.0,28,13.36,16,1,1.75,0.0,0.0,0.0,0.0,463.33,0.222,0.0,0,0.0,0.0,-44,3.18,7,0,-6.25,0.0,0.0,0.0,0.0,441.01,-0.215,0.0,0,0.0,0.0
ZERICO2005,10,24.4,1,1,10.0,0.3,0.0,0.0,0.0,0.12,1.0,0.0,0,0.0,0.0,90,242.59,17,1,5.29,0.067,0.0,0.033,0.033,64.22,0.281,0.0,0,43.0,0.0,80,218.19,16,0,-4.71,-0.233,0.0,0.033,0.033,64.1,-0.719,0.0,0,43.0,0.0
AJCJ1,95,79.07,5,2,19.0,0.979,0.0,0.0,0.032,12.03,0.628,0.0,0,55.11,0.211,5,16.0,3,1,1.67,0.0,0.0,0.0,0.0,4329.17,0.5,0.0,0,0.0,0.0,-90,-63.07,-2,-1,-17.33,-0.979,0.0,0.0,-0.032,4317.14,-0.128,0.0,0,-55.11,-0.211
mandraghen,8,27.88,4,2,2.0,0.0,0.0,0.0,0.0,2201.24,0.143,0.0,0,0.0,0.0,39,61.13,12,2,3.25,0.051,0.0,0.0,0.051,138.34,0.342,0.0,0,0.43,0.0,31,33.25,8,0,1.25,0.051,0.0,0.0,0.051,-2062.9,0.199,0.0,0,0.43,0.0
breadkvass,84,17.23,12,3,7.0,0.0,0.0,0.0,0.0,89.65,0.494,0.0,0,17.27,0.2,16,30.81,5,2,3.2,0.188,0.0,0.0,0.0,172.36,0.667,0.0,0,7.0,0.0,-68,13.58,-7,-1,-3.8,0.188,0.0,0.0,0.0,82.71,0.173,0.0,0,-10.27,-0.2
ArthurSilv4,11,15.82,6,1,1.83,0.0,0.0,0.0,0.0,385.52,0.2,0.0,0,0.0,0.0,30,51.9,9,5,3.33,0.067,0.367,0.0,0.0,518.27,0.483,0.0,0,0.0,0.0,19,36.08,3,4,1.5,0.067,0.367,0.0,0.0,132.75,0.283,0.0,0,0.0,0.0
TygodeVries,21,27.33,4,1,5.25,0.0,0.0,0.048,0.0,35.5,0.35,0.0,0,0.0,0.0,79,36.67,12,2,6.58,0.139,0.0,0.013,0.0,216.96,0.731,0.0,0,0.0,0.0,58,9.34,8,1,1.33,0.139,0.0,-0.035,0.0,181.46,0.381,0.0,0,0.0,0.0
cloudmaker97,36,60.75,4,1,9.0,0.0,0.0,0.0,0.0,51.18,0.514,0.0,0,0.0,0.0,9,31.33,2,2,4.5,0.0,0.0,0.0,0.0,655.17,0.875,0.0,0,0.0,0.0,-27,-29.42,-2,1,-4.5,0.0,0.0,0.0,0.0,603.99,0.361,0.0,0,0.0,0.0
SAKURA-CAT,32,20.72,5,4,6.4,0.25,0.0,0.0,0.188,102.14,0.548,0.0,0,21.38,0.125,13,13.85,4,2,3.25,0.077,0.077,0.077,0.077,30.1,0.75,0.0,0,0.0,0.0,-19,-6.87,-1,-2,-3.15,-0.173,0.077,0.077,-0.111,-72.04,0.202,0.0,0,-21.38,-0.125
YoCode35,10,36.2,3,1,3.33,0.0,0.0,0.0,0.0,38.65,0.111,0.0,0,0.0,0.0,90,34.73,13,2,6.92,0.022,0.0,0.256,0.0,226.26,0.663,0.0,0,0.0,0.0,80,-1.47,10,1,3.59,0.022,0.0,0.256,0.0,187.61,0.552,0.0,0,0.0,0.0
samborek,40,10.03,2,1,20.0,0.0,0.0,0.0,0.0,4.46,0.667,0.0,0,0.0,0.0,60,144.42,8,1,7.5,0.317,0.467,0.0,0.167,29.96,0.712,0.0,0,0.67,0.0,20,134.39,6,0,-12.5,0.317,0.467,0.0,0.167,25.5,0.045,0.0,0,0.67,0.0
FilipeDellaPorta,20,51.1,3,1,6.67,0.0,0.0,0.0,0.0,23.96,0.789,0.0,0,0.0,0.0,80,29.62,18,1,4.44,0.0,0.412,0.0,0.0,155.23,0.658,0.0,0,0.0,0.0,60,-21.48,15,0,-2.23,0.0,0.412,0.0,0.0,131.27,-0.131,0.0,0,0.0,0.0
Taeil-Nam,86,373.8,18,3,4.78,0.523,0.488,0.0,0.488,54.98,0.412,0.0,0,0.0,0.0,14,17.93,2,2,7.0,0.0,0.071,0.0,0.0,11.02,0.769,0.0,0,0.0,0.0,-72,-355.87,-16,-1,2.22,-0.523,-0.417,0.0,-0.488,-43.96,0.357,0.0,0,0.0,0.0
towfique-elahe,21,13.81,6,3,3.5,0.0,0.0,0.0,0.143,841.29,0.6,0.0,0,0.0,0.0,8,65.25,6,1,1.33,0.375,0.0,0.0,0.0,2319.31,0.286,0.0,0,0.0,0.0,-13,51.44,0,-2,-2.17,0.375,0.0,0.0,-0.143,1478.02,-0.314,0.0,0,0.0,0.0
MDW-94,94,67.56,12,4,7.83,0.181,0.0,0.011,0.16,28.43,0.613,0.0,0,6.71,0.059,6,73.0,2,1,3.0,0.5,0.0,0.0,0.0,23.72,0.8,0.0,0,10.33,0.0,-88,5.44,-10,-3,-4.83,0.319,0.0,-0.011,-0.16,-4.71,0.187,0.0,0,3.62,-0.059
rick12000,14,31.21,2,1,7.0,0.0,0.0,0.071,0.0,13.24,0.769,0.0,0,0.0,0.0,86,35.02,18,2,4.78,0.093,0.0,0.07,0.081,189.62,0.259,0.0,0,405.36,0.909,72,3.81,16,1,-2.22,0.093,0.0,-0.001,0.081,176.38,-0.51,0.0,0,405.36,0.909
JacobArrow,87,47.78,18,1,4.83,0.264,0.0,0.0,0.0,142.61,0.593,0.0,0,0.0,0.0,13,189.46,2,1,6.5,0.692,0.0,0.0,0.154,294.09,0.917,0.0,0,291.0,0.333,-74,141.68,-16,0,1.67,0.428,0.0,0.0,0.154,151.48,0.324,0.0,0,291.0,0.333
FrankwaP,8,15.75,4,1,2.0,0.0,0.0,0.0,0.0,69.08,0.571,0.0,0,0.0,0.0,26,43.65,10,2,2.6,0.231,0.0,0.0,0.0,700.83,0.36,0.0,0,0.0,0.0,18,27.9,6,1,0.6,0.231,0.0,0.0,0.0,631.75,-0.211,0.0,0,0.0,0.0
KaloyankerR,20,17.25,10,1,2.0,0.05,0.0,0.0,0.0,548.27,0.316,0.0,0,0.0,0.0,7,16.0,3,1,2.33,0.0,0.0,0.0,0.0,745.66,0.333,0.0,0,0.0,0.0,-13,-1.25,-7,0,0.33,-0.05,0.0,0.0,0.0,197.39,0.017,0.0,0,0.0,0.0
bikashghimire,23,17.78,12,4,1.92,0.0,0.0,0.0,0.0,734.12,0.364,0.0,0,0.0,0.0,9,16.0,9,1,1.0,0.0,0.0,0.0,0.0,1556.09,0.0,0.0,0,0.0,0.0,-14,-1.78,-3,-3,-0.92,0.0,0.0,0.0,0.0,821.97,-0.364,0.0,0,0.0,0.0
theneonstark,10,20.5,3,5,3.33,0.1,0.0,0.0,0.0,624.46,0.778,0.0,0,0.0,0.0,16,16.0,8,1,2.0,0.0,0.0,0.0,0.0,294.39,0.267,0.0,0,0.0,0.0,6,-4.5,5,-4,-1.33,-0.1,0.0,0.0,0.0,-330.07,-0.511,0.0,0,0.0,0.0
HelloSJ00,5,15.2,1,1,5.0,0.0,0.0,0.0,0.0,1.32,0.75,0.0,0,0.0,0.0,95,67.41,14,2,6.79,0.0,0.0,0.0,0.0,136.71,0.33,0.0,0,0.0,0.0,90,52.21,13,1,1.79,0.0,0.0,0.0,0.0,135.39,-0.42,0.0,0,0.0,0.0
ThiagoCBF,65,45.38,7,5,9.29,0.662,0.0,0.0,0.092,20.99,0.797,0.0,0,0.0,0.0,15,16.0,12,2,1.25,0.0,0.0,0.0,0.0,1388.91,0.143,0.0,0,0.0,0.0,-50,-29.38,5,-3,-8.04,-0.662,0.0,0.0,-0.092,1367.92,-0.654,0.0,0,0.0,0.0
SamuelLarkin,16,32.81,2,1,8.0,0.0,0.938,0.0,0.0,19.51,0.733,0.0,0,0.0,0.0,84,41.96,24,1,3.5,0.0,0.512,0.0,0.0,54.59,0.566,0.0,0,58.0,1.0,68,9.15,22,0,-4.5,0.0,-0.426,0.0,0.0,35.08,-0.167,0.0,0,58.0,1.0
HyeonjuAn,12,27.25,9,1,1.33,0.0,0.0,0.0,0.0,310.69,0.182,0.0,0,0.0,0.0,16,17.31,10,2,1.6,0.0,0.0,0.0,0.0,1102.74,0.267,0.0,0,0.0,0.0,4,-9.94,1,1,0.27,0.0,0.0,0.0,0.0,792.05,0.085,0.0,0,0.0,0.0
zhqihang,24,11.0,8,2,3.0,0.0,0.0,0.0,0.0,386.32,0.261,0.0,0,0.0,0.0,60,12.47,21,4,2.86,0.0,0.0,0.0,0.0,101.04,0.186,0.0,0,0.0,0.0,36,1.47,13,2,-0.14,0.0,0.0,0.0,0.0,-285.28,-0.075,0.0,0,0.0,0.0
ssidikov,35,13.14,10,4,3.5,0.0,0.0,0.0,0.0,183.41,0.618,0.0,0,0.0,0.0,65,87.89,11,1,5.91,0.031,0.108,0.0,0.031,220.3,0.656,0.0,0,0.0,0.0,30,74.75,1,-3,2.41,0.031,0.108,0.0,0.031,36.89,0.038,0.0,0,0.0,0.0
safl,59,62.12,14,1,4.21,0.966,0.034,0.0,0.017,198.09,0.621,0.0,0,0.0,0.0,19,62.32,9,1,2.11,1.0,0.0,0.0,0.0,787.17,0.333,0.0,0,0.0,0.0,-40,0.2,-5,0,-2.1,0.034,-0.034,0.0,-0.017,589.08,-0.288,0.0,0,0.0,0.0
JohanAnquetil,47,17.32,5,3,9.4,0.0,0.0,0.0,0.021,52.8,0.826,0.0,0,0.0,0.0,53,63.92,12,2,4.42,0.113,0.0,0.0,0.0,181.5,0.538,0.0,0,24.12,0.25,6,46.6,7,-1,-4.98,0.113,0.0,0.0,-0.021,128.7,-0.288,0.0,0,24.12,0.25
zeze95,55,7.76,16,3,3.44,0.0,0.0,0.055,0.0,116.87,0.407,0.0,0,0.0,0.0,6,16.0,4,2,1.5,0.0,0.0,0.0,0.0,1661.39,0.4,0.0,0,0.0,0.0,-49,8.24,-12,-1,-1.94,0.0,0.0,-0.055,0.0,1544.52,-0.007,0.0,0,0.0,0.0
Samirnunes,58,15.91,12,1,4.83,0.0,0.0,0.0,0.0,220.23,0.807,0.0,0,0.0,0.0,42,18.26,11,2,3.82,0.0,0.0,0.0,0.0,260.74,0.683,0.0,0,0.0,0.0,-16,2.35,-1,1,-1.01,0.0,0.0,0.0,0.0,40.51,-0.124,0.0,0,0.0,0.0
ToruNiina,6,42.0,1,1,6.0,0.0,0.0,0.0,0.0,4.74,0.8,0.0,0,0.0,0.0,16,29.25,3,1,5.33,0.0,1.0,0.0,0.0,156.73,0.8,0.0,0,0.0,0.0,10,-12.75,2,0,-0.67,0.0,1.0,0.0,0.0,151.99,0.0,0.0,0,0.0,0.0
KR-HS,20,16.65,5,4,4.0,0.05,0.0,0.0,0.0,109.96,0.737,0.0,0,0.0,0.0,16,9.12,1,1,16.0,0.0,0.0,0.0,0.0,0.14,1.0,0.0,0,0.0,0.0,-4,-7.53,-4,-3,12.0,-0.05,0.0,0.0,0.0,-109.82,0.263,0.0,0,0.0,0.0
damien-masse,12,31.08,7,2,1.71,0.0,0.0,0.083,0.0,1298.46,0.364,0.0,0,0.0,0.0,16,36.62,6,2,2.67,0.062,0.0,0.125,0.0,783.78,0.267,0.0,0,0.0,0.0,4,5.54,-1,0,0.96,0.062,0.0,0.042,0.0,-514.68,-0.097,0.0,0,0.0,0.0
Chinweike99,69,19.2,6,3,11.5,0.101,0.0,0.0,0.0,66.03,0.853,0.0,0,0.0,0.0,31,18.26,3,1,10.33,0.0,0.0,0.0,0.0,10.97,0.733,0.0,0,0.0,0.0,-38,-0.94,-3,-2,-1.17,-0.101,0.0,0.0,0.0,-55.06,-0.12,0.0,0,0.0,0.0
